dataset,term,frequency,config_name,prediction_length,eval_metrics/MAE[0.5],eval_metrics/MSE[mean],eval_metrics/MASE[0.5],eval_metrics/sMAPE[0.5],MAE,MSE,MASE,SMAPE
bitbrains_fast_storage/5T,short,5T,bitbrains_fast_storage/5T/5T/short,48,184.89179395056644,1761871.344801264,0.903620756498557,0.7977316585480636,184.89179395056644,1761871.344801264,0.903620756498557,0.7977316585480636
bitbrains_fast_storage/5T,medium,5T,bitbrains_fast_storage/5T/5T/medium,480,311.79844643721697,2866801.4690294303,1.2320021486893977,0.8487451084332999,311.79844643721697,2866801.4690294303,1.2320021486893977,0.8487451084332999
bitbrains_fast_storage/5T,long,5T,bitbrains_fast_storage/5T/5T/long,720,359.6667911794226,3276344.7418866134,1.1368170181302286,0.8653352145497016,359.6667911794226,3276344.7418866134,1.1368170181302286,0.8653352145497016
bitbrains_fast_storage/H,short,H,bitbrains_fast_storage/H/H/short,48,406.0664232653102,3758720.276325091,1.3295382560061386,0.6326800419135363,406.0664232653102,3758720.276325091,1.3295382560061386,0.6326800419135363
bitbrains_rnd/5T,short,5T,bitbrains_rnd/5T/5T/short,48,134.8235873115672,1542336.9418057236,1.9645418169888769,0.7562246524283852,134.8235873115672,1542336.9418057236,1.9645418169888769,0.7562246524283852
bitbrains_rnd/5T,medium,5T,bitbrains_rnd/5T/5T/medium,480,175.7344790111727,2243703.0551627898,4.814795753789298,0.8285032517981452,175.7344790111727,2243703.0551627898,4.814795753789298,0.8285032517981452
bitbrains_rnd/5T,long,5T,bitbrains_rnd/5T/5T/long,720,224.92728698720381,2556749.251675471,3.7823589822765395,0.810228195382917,224.92728698720381,2556749.251675471,3.7823589822765395,0.810228195382917
bitbrains_rnd/H,short,H,bitbrains_rnd/H/H/short,48,165.82686050224476,1649927.6334036053,6.201970678631724,0.667350858397567,165.82686050224476,1649927.6334036053,6.201970678631724,0.667350858397567
bizitobs_application,short,10S,bizitobs_application/10S/short,60,1045.8914583333333,4226372.266666667,2.9687751347207745,0.04422293844437437,1045.8914583333333,4226372.266666667,2.9687751347207745,0.04422293844437437
bizitobs_application,medium,10S,bizitobs_application/10S/medium,600,2682.7929166666668,21810338.133333333,7.268073572308869,0.10333578881091658,2682.7929166666668,21810338.133333333,7.268073572308869,0.10333578881091658
bizitobs_application,long,10S,bizitobs_application/10S/long,900,3222.2369444444444,28285995.235555556,8.05058235566365,0.11534388369473775,3222.2369444444444,28285995.235555556,8.05058235566365,0.11534388369473775
bizitobs_l2c/5T,short,5T,bizitobs_l2c/5T/5T/short,48,3.7173187255859377,28.718640718005954,0.37887648437441396,0.24547697398699886,3.7173187255859377,28.718640718005954,0.37887648437441396,0.24547697398699886
bizitobs_l2c/5T,medium,5T,bizitobs_l2c/5T/5T/medium,480,10.229407817814625,206.71945153061225,0.9683551939600631,0.8658541298353964,10.229407817814625,206.71945153061225,0.9683551939600631,0.8658541298353964
bizitobs_l2c/5T,long,5T,bizitobs_l2c/5T/5T/long,720,12.993005952380953,317.0992063492063,1.209711703740281,1.0408385147685166,12.993005952380953,317.0992063492063,1.209711703740281,1.0408385147685166
bizitobs_l2c/H,short,H,bizitobs_l2c/H/H/short,48,6.679462735615079,121.27853732638889,0.6635235477089724,0.7063012902523634,6.679462735615079,121.27853732638889,0.6635235477089724,0.7063012902523634
bizitobs_l2c/H,medium,H,bizitobs_l2c/H/H/medium,480,7.892028227306548,134.09054129464286,0.8054740053838194,0.8634569836677687,7.892028227306548,134.09054129464286,0.8054740053838194,0.8634569836677687
bizitobs_l2c/H,long,H,bizitobs_l2c/H/H/long,720,9.069568452380953,158.33706597222223,0.9576244272566526,0.8889276859189433,9.069568452380953,158.33706597222223,0.9576244272566526,0.8889276859189433
bizitobs_service,short,10S,bizitobs_service/10S/short,60,51.8083255828373,25367.2832390873,1.7603666797647737,0.1016074533102129,51.8083255828373,25367.2832390873,1.7603666797647737,0.1016074533102129
bizitobs_service,medium,10S,bizitobs_service/10S/medium,600,134.38852678571428,160179.2203174603,4.0038166401954625,0.166468226392816,134.38852678571428,160179.2203174603,4.0038166401954625,0.166468226392816
bizitobs_service,long,10S,bizitobs_service/10S/long,900,161.20812169312168,208842.64634920636,4.291968402071053,0.17659439303787325,161.20812169312168,208842.64634920636,4.291968402071053,0.17659439303787325
car_parts_with_missing,short,M,car_parts_with_missing/M/short,12,0.5046001320042363,1.3019875581162819,0.904841466156227,1.8448410583464507,0.5046001320042363,1.3019875581162819,0.904841466156227,1.8448410583464507
hierarchical_sales/D,short,D,hierarchical_sales/D/D/short,30,2.2954547757499224,29.334834416339397,0.7468247489450885,1.0456618381389269,2.2954547757499224,29.334834416339397,0.7468247489450885,1.0456618381389269
hierarchical_sales/W,short,W-WED,hierarchical_sales/W/W-WED/short,8,9.432778827214646,485.84161376953125,0.7644265154942634,0.485137769188857,9.432778827214646,485.84161376953125,0.7644265154942634,0.485137769188857
restaurant,short,D,restaurant/D/short,30,7.330252058378864,146.66792825371252,0.6989277605076248,0.4021340468205078,7.330252058378864,146.66792825371252,0.6989277605076248,0.4021340468205078
covid_deaths,short,D,covid_deaths/D/short,30,491.40507714599,6984895.10651629,63.38966147546639,0.4983523317704189,491.40507714599,6984895.10651629,63.38966147546639,0.4983523317704189
hospital,short,M,hospital/M/short,12,19.20078990792047,3260.0430179813125,0.784394502378746,0.1774789296757325,19.20078990792047,3260.0430179813125,0.784394502378746,0.1774789296757325
electricity/15T,short,15T,electricity/15T/15T/short,48,71.74384516123179,185836.39379570488,1.3775970960375217,0.21458588026521755,71.74384516123179,185836.39379570488,1.3775970960375217,0.21458588026521755
electricity/15T,medium,15T,electricity/15T/15T/medium,480,75.11832688010276,407889.3950497431,1.2065740613060107,0.19091272069670454,75.11832688010276,407889.3950497431,1.2065740613060107,0.19091272069670454
electricity/15T,long,15T,electricity/15T/15T/long,720,81.476321026593,536406.279763361,1.2259522341348217,0.19022171713107824,81.476321026593,536406.279763361,1.2259522341348217,0.19022171713107824
electricity/D,short,D,electricity/D/D/short,30,4591.483270270271,1473766786.5277116,1.5547437830363995,0.10767935425549273,4591.483270270271,1473766786.5277116,1.5547437830363995,0.10767935425549273
electricity/H,short,H,electricity/H/H/short,48,194.9126712668479,1642507.1345046805,1.02987028904533,0.13936675448529207,194.9126712668479,1642507.1345046805,1.02987028904533,0.13936675448529207
electricity/H,medium,H,electricity/H/H/medium,480,266.9045336694116,6244038.741615991,1.1858644876380946,0.14778848919894233,266.9045336694116,6244038.741615991,1.1858644876380946,0.14778848919894233
electricity/H,long,H,electricity/H/H/long,720,307.6740277777778,9317258.96781982,1.334863535000546,0.16250036214231636,307.6740277777778,9317258.96781982,1.334863535000546,0.16250036214231636
electricity/W,short,W-FRI,electricity/W/W-FRI/short,8,42803.071143018016,139710442844.94415,1.910089171110596,0.1152596581750043,42803.071143018016,139710442844.94415,1.910089171110596,0.1152596581750043
ett1/15T,short,15T,ett1/15T/15T/short,48,1.168601739974249,4.756699925377255,0.7720579668088229,0.2565267509970385,1.168601739974249,4.756699925377255,0.7720579668088229,0.2565267509970385
ett1/15T,medium,15T,ett1/15T/15T/medium,480,1.809134269593254,10.770872085813492,1.1859935861728388,0.4762105348662083,1.809134269593254,10.770872085813492,1.1859935861728388,0.4762105348662083
ett1/15T,long,15T,ett1/15T/15T/long,720,1.8516568138485863,10.770093005952381,1.2301033831355017,0.49288682985347987,1.8516568138485863,10.770093005952381,1.2301033831355017,0.49288682985347987
ett1/D,short,D,ett1/D/D/short,30,138.26674107142858,39716.184126984124,1.7677156412543333,0.4886767595259008,138.26674107142858,39716.184126984124,1.7677156412543333,0.4886767595259008
ett1/H,short,H,ett1/H/H/short,48,5.325303177606492,109.26850353422618,0.8886732821804435,0.2807389301899704,5.325303177606492,109.26850353422618,0.8886732821804435,0.2807389301899704
ett1/H,medium,H,ett1/H/H/medium,480,7.520399111793155,152.25206473214286,1.366331801901949,0.48296276669334137,7.520399111793155,152.25206473214286,1.366331801901949,0.48296276669334137
ett1/H,long,H,ett1/H/H/long,720,7.952353567294973,166.70342261904761,1.5024710033652882,0.5335352234931663,7.952353567294973,166.70342261904761,1.5024710033652882,0.5335352234931663
ett1/W,short,W-THU,ett1/W/W-THU/short,8,871.4990234375,1292761.7142857143,1.5248250031429642,0.5074820662717585,871.4990234375,1292761.7142857143,1.5248250031429642,0.5074820662717585
ett2/15T,short,15T,ett2/15T/15T/short,48,2.0519929976690383,9.825137474423363,0.8692722363057092,0.14248532473909295,2.0519929976690383,9.825137474423363,0.8692722363057092,0.14248532473909295
ett2/15T,medium,15T,ett2/15T/15T/medium,480,2.5136292472718256,14.966708209325397,1.0275958606707887,0.1853870104314172,2.5136292472718256,14.966708209325397,1.0275958606707887,0.1853870104314172
ett2/15T,long,15T,ett2/15T/15T/long,720,2.6240652901785713,15.360750868055556,1.0870586520087362,0.200160117323831,2.6240652901785713,15.360750868055556,1.0870586520087362,0.200160117323831
ett2/D,short,D,ett2/D/D/short,30,237.56800595238096,135460.38095238095,1.7460068268596836,0.18302056694959312,237.56800595238096,135460.38095238095,1.7460068268596836,0.18302056694959312
ett2/H,short,H,ett2/H/H/short,48,6.963592529296875,118.03302641369048,0.8055225803401673,0.1205526712037493,6.963592529296875,118.03302641369048,0.8055225803401673,0.1205526712037493
ett2/H,medium,H,ett2/H/H/medium,480,10.645403180803571,268.04763764880954,1.1765026420905538,0.19705007880803752,10.645403180803571,268.04763764880954,1.1765026420905538,0.19705007880803752
ett2/H,long,H,ett2/H/H/long,720,10.86892361111111,259.9781911375661,1.2558631935658369,0.2222762464822447,10.86892361111111,259.9781911375661,1.2558631935658369,0.2222762464822447
ett2/W,short,W-THU,ett2/W/W-THU/short,8,2125.228934151786,8150098.285714285,1.5720821455797638,0.25575056277618996,2125.228934151786,8150098.285714285,1.5720821455797638,0.25575056277618996
solar/10T,short,10T,solar/10T/10T/short,48,2.880593645601667,31.227443574408834,1.2751511512078326,1.5844611915062325,2.880593645601667,31.227443574408834,1.2751511512078326,1.5844611915062325
