model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,SQL,MASE,WAPE,WQL,model_config
q_s16d2_10k,autogluon/fev_datasets,proenfo_gfc12,168,10,-1680,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,['airtemperature'],[],[],proenfo_gfc12,0.9465593641998499,,4.915983390645124,110,7c9ee0786e7de9fc,False,0.7.0,0.9465593641998499,1.1419107473576406,0.09391362632298743,0.07825569074099623,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,proenfo_gfc14,168,20,-3360,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,['airtemperature'],[],[],proenfo_gfc14,0.7322884360233832,,3.0909114121459424,20,eb4b54a1ec3114bf,False,0.7.0,0.7322884360233832,0.9197407911528304,0.045049405394757304,0.03582746846593382,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,proenfo_gfc17,168,20,-3360,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,['airtemperature'],[],[],proenfo_gfc17,0.9396994803215566,,3.8999372182879597,160,2c63b48ca8f6dd9a,False,0.7.0,0.9396994803215566,1.1805802761516326,0.07954539878752616,0.06335175730388252,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,rohlik_sales_1D,14,1,2023-12-15T00:00:00,14,14,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,sales,,"['holiday', 'school_holidays', 'sell_price_main', 'shops_closed', 'total_orders', 'type_0_discount', 'type_1_discount', 'type_2_discount', 'type_3_discount', 'type_4_discount', 'type_5_discount', 'type_6_discount', 'winter_school_holidays']",['availability'],"['L1_category_name_en', 'L2_category_name_en', 'L3_category_name_en', 'L4_category_name_en', 'name', 'product_unique_id', 'warehouse']",rohlik_sales_1D,1.20118205307831,,5.325271027046256,4116,342144c38d5dc10c,False,0.7.0,1.20118205307831,1.4414011591867526,0.39402278001133806,0.32876696698718944,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,rohlik_orders_1D,61,5,2023-05-01T00:00:00,61,1,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,orders,,"['holiday', 'school_holidays', 'shops_closed', 'winter_school_holidays']","['blackout', 'frankfurt_shutdown', 'mini_shutdown', 'mov_change', 'precipitation', 'shutdown', 'snow', 'user_activity_1', 'user_activity_2']",[],rohlik_orders_1D,1.197413154379222,,0.20687839784659445,35,1774b84125cff789,False,0.7.0,1.197413154379222,1.434243631728203,0.06567065233909683,0.05513597437914512,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,rohlik_sales_1W,8,1,2023-12-15T00:00:00,8,8,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,sales,,"['holiday', 'school_holidays', 'sell_price_main', 'shops_closed', 'total_orders', 'type_0_discount', 'type_1_discount', 'type_2_discount', 'type_3_discount', 'type_4_discount', 'type_5_discount', 'type_6_discount', 'winter_school_holidays']",['availability'],"['L1_category_name_en', 'L2_category_name_en', 'L3_category_name_en', 'L4_category_name_en', 'name', 'product_unique_id', 'warehouse']",rohlik_sales_1W,1.5631587502311572,,4.120768143096939,3942,3f764be9de4e34fe,False,0.7.0,1.5631587502311572,1.8804504600497827,0.29331561805418244,0.2408067492876378,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,rohlik_orders_1W,8,5,2023-05-01T00:00:00,8,1,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,orders,,"['holiday', 'school_holidays', 'shops_closed', 'winter_school_holidays']","['blackout', 'frankfurt_shutdown', 'mini_shutdown', 'mov_change', 'precipitation', 'shutdown', 'snow', 'user_activity_1', 'user_activity_2']",[],rohlik_orders_1W,1.4522426110526117,,0.10480778908822685,35,bbb0372c6d5883ab,False,0.7.0,1.4522426110526117,1.7959262393672102,0.059610923018502106,0.04804181285150773,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,entsoe_15T,96,20,-1920,96,1,,96,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['radiation_diffuse_horizontal', 'radiation_direct_horizontal', 'temperature']",[],[],entsoe_15T,0.8829981581104545,,2.325870870030485,120,4e80c208c8b54e76,False,0.7.0,0.8829981581104545,1.1214505454114678,0.08099149962303852,0.06406103021892122,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,entsoe_30T,96,20,-1920,96,1,,48,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['radiation_diffuse_horizontal', 'radiation_direct_horizontal', 'temperature']",[],[],entsoe_30T,0.9252795264447145,,1.9873869210714474,120,7a3623a47fa39853,False,0.7.0,0.9252795264447145,1.1950516700298068,0.08649214857594266,0.06696968997144093,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
q_s16d2_10k,autogluon/fev_datasets,entsoe_1H,168,20,-3360,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['radiation_diffuse_horizontal', 'radiation_direct_horizontal', 'temperature']",[],[],entsoe_1H,0.5028090512147466,,3.8124086380703375,120,a900217b9207dc1a,False,0.7.0,0.5028090512147466,0.6208095102463405,0.03732353217905932,0.030445227895577954,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
