model_name,dataset_path,dataset_config,horizon,num_windows,initial_cutoff,window_step_size,min_context_length,max_context_length,seasonality,eval_metric,extra_metrics,quantile_levels,id_column,timestamp_column,target,generate_univariate_targets_from,known_dynamic_columns,past_dynamic_columns,static_columns,task_name,test_error,training_time_s,inference_time_s,num_forecasts,dataset_fingerprint,trained_on_this_dataset,fev_version,SQL,MASE,WAPE,WQL,model_config
baseline_25k,autogluon/fev_datasets,proenfo_gfc12,168,10,-1680,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,['airtemperature'],[],[],proenfo_gfc12,0.9736793191147374,,3.152345562935807,110,7c9ee0786e7de9fc,False,0.7.0,0.9736793191147374,1.1740337821165236,0.09782961792636286,0.08154206229332198,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,proenfo_gfc14,168,20,-3360,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,['airtemperature'],[],[],proenfo_gfc14,0.7626786925119592,,0.5154168849112466,20,eb4b54a1ec3114bf,False,0.7.0,0.7626786925119592,0.9532854518634328,0.046695255687145235,0.03733434745878199,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,proenfo_gfc17,168,20,-3360,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,['airtemperature'],[],[],proenfo_gfc17,0.8838304947869862,,1.2655873048352078,160,2c63b48ca8f6dd9a,False,0.7.0,0.8838304947869862,1.126158797961011,0.07460212805272715,0.05855999045468556,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,rohlik_sales_1D,14,1,2023-12-15T00:00:00,14,14,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,sales,,"['holiday', 'school_holidays', 'sell_price_main', 'shops_closed', 'total_orders', 'type_0_discount', 'type_1_discount', 'type_2_discount', 'type_3_discount', 'type_4_discount', 'type_5_discount', 'type_6_discount', 'winter_school_holidays']",['availability'],"['L1_category_name_en', 'L2_category_name_en', 'L3_category_name_en', 'L4_category_name_en', 'name', 'product_unique_id', 'warehouse']",rohlik_sales_1D,1.1921668703131574,,5.211359773995355,4116,342144c38d5dc10c,False,0.7.0,1.1921668703131574,1.4261881737051176,0.3882157771430819,0.32479790504590306,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,rohlik_orders_1D,61,5,2023-05-01T00:00:00,61,1,,7,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,orders,,"['holiday', 'school_holidays', 'shops_closed', 'winter_school_holidays']","['blackout', 'frankfurt_shutdown', 'mini_shutdown', 'mov_change', 'precipitation', 'shutdown', 'snow', 'user_activity_1', 'user_activity_2']",[],rohlik_orders_1D,1.1589157734354052,,0.07817872776649892,35,1774b84125cff789,False,0.7.0,1.1589157734354052,1.4199130590774307,0.06475558120795877,0.05301731912574529,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,rohlik_sales_1W,8,1,2023-12-15T00:00:00,8,8,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,sales,,"['holiday', 'school_holidays', 'sell_price_main', 'shops_closed', 'total_orders', 'type_0_discount', 'type_1_discount', 'type_2_discount', 'type_3_discount', 'type_4_discount', 'type_5_discount', 'type_6_discount', 'winter_school_holidays']",['availability'],"['L1_category_name_en', 'L2_category_name_en', 'L3_category_name_en', 'L4_category_name_en', 'name', 'product_unique_id', 'warehouse']",rohlik_sales_1W,1.5458027261298002,,4.027285211952403,3942,3f764be9de4e34fe,False,0.7.0,1.5458027261298002,1.8619361056927537,0.2920039238089056,0.23990934177219067,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,rohlik_orders_1W,8,5,2023-05-01T00:00:00,8,1,,1,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,orders,,"['holiday', 'school_holidays', 'shops_closed', 'winter_school_holidays']","['blackout', 'frankfurt_shutdown', 'mini_shutdown', 'mov_change', 'precipitation', 'shutdown', 'snow', 'user_activity_1', 'user_activity_2']",[],rohlik_orders_1W,1.5306546136771728,,0.06770691112615168,35,bbb0372c6d5883ab,False,0.7.0,1.5306546136771728,1.8960036900226527,0.06276815252670263,0.05076421555990562,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,entsoe_15T,96,20,-1920,96,1,,96,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['radiation_diffuse_horizontal', 'radiation_direct_horizontal', 'temperature']",[],[],entsoe_15T,0.8833581964928398,,1.2853852396365255,120,4e80c208c8b54e76,False,0.7.0,0.8833581964928398,1.1398798253883673,0.07938802155957803,0.06187478942175606,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,entsoe_30T,96,20,-1920,96,1,,48,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['radiation_diffuse_horizontal', 'radiation_direct_horizontal', 'temperature']",[],[],entsoe_30T,0.9065981612650378,,0.9600826081587002,120,7a3623a47fa39853,False,0.7.0,0.9065981612650378,1.1893782252011769,0.08717108341737104,0.06557409976273251,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
baseline_25k,autogluon/fev_datasets,entsoe_1H,168,20,-3360,168,1,,24,SQL,"['MASE', {'name': 'WAPE', 'epsilon': 1.0}, {'name': 'WQL', 'epsilon': 1.0}]","[0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9]",id,timestamp,target,,"['radiation_diffuse_horizontal', 'radiation_direct_horizontal', 'temperature']",[],[],entsoe_1H,0.4972270008370554,,1.1791189530631527,120,a900217b9207dc1a,False,0.7.0,0.4972270008370554,0.6112770230508997,0.03730356300490269,0.030724829416418797,"{'context_length': 4000, 'batch_size': 512, 'device': 'cuda', 'seed': 123}"
